file-timestamp,2023-07-08T19:28:11
station-id,33066
station-name,Granta at Linton
data-type-id,spi
data-type-name,Standardised Precipitation Index
reference-period,1961-2010
distribution,Gamma
month,spi-1,spi-3,spi-6,spi-9,spi-12,spi-18,spi-24
1891-01,-0.427,NA,NA,NA,NA,NA,NA
1891-02,-4.452,NA,NA,NA,NA,NA,NA
1891-03,0.097,-1.416,NA,NA,NA,NA,NA
1891-04,-0.456,-1.64,NA,NA,NA,NA,NA
1891-05,1.118,0.4,NA,NA,NA,NA,NA
1891-06,-0.165,0.2,-0.937,NA,NA,NA,NA
1891-07,1.985,1.578,0.532,NA,NA,NA,NA
1891-08,1.444,1.661,1.618,NA,NA,NA,NA
1891-09,-0.576,1.539,1.306,0.582,NA,NA,NA
1891-10,1.52,1.257,1.845,1.284,NA,NA,NA
1891-11,-0.103,0.584,1.453,1.427,NA,NA,NA
1891-12,1.086,1.483,1.903,1.76,1.296,NA,NA
1892-01,-1.392,-0.11,0.966,1.55,1.019,NA,NA
1892-02,0.679,0.325,0.572,1.4,1.379,NA,NA
1892-03,-0.973,-0.988,0.638,1.296,1.19,NA,NA
1892-04,-0.234,-0.461,-0.39,0.676,1.213,NA,NA
1892-05,-0.432,-1.001,-0.528,0.016,0.821,NA,NA
1892-06,1.103,0.32,-0.539,0.655,1.23,0.761,NA
1892-07,1.302,1.15,0.678,0.36,1.008,1.039,NA
1892-08,0.619,1.459,0.631,0.678,0.771,1.359,NA
1892-09,0.739,1.293,1.165,0.604,1.235,1.509,NA
1892-10,1.395,1.282,1.631,1.388,1.174,1.815,NA
1892-11,-0.504,0.927,1.564,1.001,1.087,1.572,NA
1892-12,-0.58,0.472,1.105,1.075,0.686,1.645,1.21
1893-01,-0.174,-0.91,0.63,1.044,0.811,1.131,1.122
1893-02,1.294,0.191,0.789,1.445,0.932,1.019,1.422
1893-03,-2.091,-0.189,0.185,0.829,0.809,0.985,1.236
1893-04,-2.495,-1.191,-1.39,0.142,0.575,0.29,1.131
1893-05,-0.725,-2.65,-1.501,-0.256,0.509,0.177,0.874
1893-06,-0.606,-2.329,-2.018,-0.841,0.036,-0.227,0.877
1893-07,1.858,0.359,-0.495,-0.989,0.22,0.427,0.825
1893-08,0.764,1.009,-0.541,-0.453,0.266,0.478,0.682
1893-09,-0.963,0.881,-0.508,-0.66,-0.262,0.403,0.655
1893-10,0.859,0.359,0.415,-0.091,-0.571,0.627,0.409
1893-11,0.409,0.177,0.715,-0.301,-0.292,0.789,0.499
1893-12,-0.801,0.348,0.747,-0.2,-0.34,0.446,0.2
1894-01,-0.251,-0.433,0.001,0.105,-0.315,0.124,0.309
1894-02,-0.066,-0.732,-0.334,0.274,-0.642,-0.028,0.197
1894-03,-0.867,-0.839,-0.219,0.298,-0.497,-0.338,0.2
1894-04,-0.142,-0.889,-0.864,-0.357,-0.202,-0.916,0.218
1894-05,0.404,-0.362,-0.927,-0.544,0.047,-0.68,0.343
1894-06,0.138,0.0,-0.74,-0.255,0.219,-0.584,0.128
1894-07,1.177,0.778,0.08,-0.277,-0.005,-0.24,0.102
1894-08,0.434,0.733,0.289,-0.279,-0.144,-0.399,0.052
1894-09,0.017,0.672,0.461,-0.053,0.094,-0.202,-0.128
1894-10,0.117,0.1,0.45,0.046,-0.228,0.062,-0.516
1894-11,1.348,0.594,0.84,0.538,0.145,0.498,-0.118
1894-12,-0.403,0.569,0.749,0.614,0.247,0.593,-0.085
1895-01,0.346,0.745,0.455,0.706,0.359,0.221,0.011
1895-02,-2.297,-0.835,-0.012,0.354,0.109,-0.159,-0.354
1895-03,0.049,-0.704,0.015,0.343,0.252,0.051,-0.174
1895-04,-0.566,-1.553,-0.2,-0.125,0.181,-0.307,-0.046
1895-05,-0.722,-0.84,-1.364,-0.468,-0.046,-0.527,-0.043
1895-06,-0.872,-1.716,-2.081,-0.8,-0.287,-0.603,-0.097
1895-07,1.769,0.172,-0.875,-0.15,-0.084,-0.079,-0.112
1895-08,1.646,1.451,0.705,0.07,0.368,0.39,0.124
1895-09,-1.217,1.368,0.216,-0.233,0.094,0.271,0.104
1895-10,0.207,0.452,0.39,-0.23,0.13,0.313,-0.077
1895-11,0.764,-0.132,0.821,0.336,-0.111,0.414,-0.007
1895-12,-0.301,0.255,1.029,0.255,-0.079,0.377,0.074
1896-01,-1.26,-0.332,0.133,0.129,-0.388,-0.04,-0.033
1896-02,-1.31,-1.473,-0.971,0.11,-0.297,-0.288,-0.145
1896-03,1.412,-0.333,-0.048,0.713,0.057,0.017,0.166
1896-04,-0.942,-0.231,-0.43,-0.011,0.009,-0.141,0.089
1896-05,-2.199,-0.497,-1.55,-1.167,-0.14,-0.805,-0.171
1896-06,0.394,-1.402,-1.515,-0.74,0.15,-0.672,-0.147
1896-07,-0.857,-1.262,-1.279,-1.184,-0.518,-0.834,-0.468
1896-08,-0.003,-0.304,-0.718,-1.663,-1.278,-0.616,-0.604
1896-09,1.706,0.893,-0.097,-0.35,-0.172,-0.042,-0.07
1896-10,0.627,1.188,0.417,0.251,0.009,0.199,0.069
1896-11,-1.372,0.858,0.445,0.115,-0.592,0.1,-0.464
1896-12,0.75,0.069,0.585,-0.078,-0.278,0.434,-0.255
1897-01,0.113,-0.344,0.791,0.147,0.019,0.049,-0.253
1897-02,0.861,0.746,1.03,0.703,0.385,-0.276,0.033
1897-03,0.981,0.93,0.509,0.83,0.253,0.144,0.167
1897-04,-0.06,0.885,0.232,0.989,0.399,0.106,0.233
1897-05,-0.446,0.106,0.545,0.894,0.577,-0.176,0.269
1897-06,0.354,-0.302,0.432,0.245,0.592,-0.053,0.479
1897-07,-1.905,-1.05,-0.239,-0.457,0.461,-0.111,-0.069
1897-08,0.764,-0.11,-0.119,0.309,0.708,0.211,-0.346
1897-09,0.764,0.208,-0.101,0.394,0.266,0.118,0.045
1897-10,-0.996,0.247,-0.415,-0.032,-0.259,0.044,-0.173
1897-11,-1.304,-0.66,-0.65,-0.573,-0.248,0.074,-0.552
1897-12,-0.5,-1.868,-0.987,-1.055,-0.621,-0.085,-0.592
1898-01,-1.15,-1.834,-0.775,-1.246,-0.809,-0.105,-0.507
1898-02,-0.963,-1.431,-1.416,-1.291,-1.158,-0.223,-0.47
1898-03,-0.131,-1.436,-2.143,-1.421,-1.425,-0.853,-0.714
1898-04,-0.25,-1.024,-1.963,-1.111,-1.438,-1.165,-0.637
1898-05,0.864,0.199,-0.92,-1.143,-0.996,-0.643,-0.275
1898-06,0.377,0.459,-0.69,-1.512,-1.052,-0.777,-0.32
1898-07,-0.552,0.32,-0.439,-1.452,-0.828,-0.837,-0.271
1898-08,-0.14,-0.279,-0.183,-1.116,-1.244,-1.037,-0.326
1898-09,-2.214,-1.594,-0.835,-1.64,-2.228,-1.617,-1.187
1898-10,0.227,-0.808,-0.505,-0.954,-1.783,-1.424,-1.253
1898-11,-0.241,-0.885,-0.926,-0.752,-1.507,-1.427,-1.098
1898-12,0.299,-0.042,-1.008,-0.668,-1.308,-1.537,-1.228
1899-01,-1.065,-0.644,-1.064,-0.802,-1.145,-1.344,-1.247
1899-02,-1.135,-0.896,-1.303,-1.308,-1.125,-1.758,-1.462
1899-03,-1.999,-2.487,-1.21,-1.78,-1.363,-2.313,-1.792
1899-04,-0.492,-2.332,-1.719,-1.797,-1.385,-2.309,-1.864
1899-05,0.036,-1.151,-1.636,-1.778,-1.569,-1.93,-1.799
1899-06,-0.617,-0.976,-2.79,-1.612,-1.989,-2.093,-2.196
1899-07,-1.499,-1.37,-2.804,-2.411,-2.138,-1.989,-2.09
1899-08,-2.053,-2.351,-2.825,-3.181,-2.801,-2.183,-2.755
1899-09,-0.721,-2.596,-2.577,-3.892,-2.737,-2.37,-3.264
1899-10,-0.727,-1.795,-2.295,-3.206,-3.169,-2.329,-3.077
1899-11,-0.811,-1.358,-2.599,-2.891,-3.403,-2.812,-3.027
1899-12,-1.736,-2.026,-3.025,-3.08,-4.205,-3.449,-3.313
1900-01,1.011,-0.759,-1.809,-2.316,-3.008,-2.844,-2.553
1900-02,1.86,0.815,-0.479,-1.582,-1.995,-2.388,-1.971
1900-03,-1.388,1.137,-0.545,-1.615,-1.874,-2.26,-2.07
1900-04,-0.853,0.122,-0.524,-1.504,-1.908,-2.674,-2.162
1900-05,-0.574,-1.605,-0.419,-1.209,-1.959,-2.639,-2.466
1900-06,0.473,-0.656,0.364,-0.868,-1.715,-2.715,-2.688
1900-07,-0.685,-0.536,-0.448,-0.865,-1.542,-2.453,-2.625
1900-08,0.241,-0.038,-1.172,-0.498,-1.166,-2.184,-2.696
1900-09,-1.734,-1.234,-1.439,-0.593,-1.464,-2.286,-2.736
1900-10,0.104,-0.601,-0.88,-0.815,-1.175,-1.996,-2.658
1900-11,-0.328,-0.936,-0.791,-1.488,-1.05,-2.126,-2.705
1900-12,0.307,-0.17,-0.912,-1.162,-0.603,-2.03,-2.793
1901-01,-2.056,-1.012,-1.118,-1.305,-1.192,-1.956,-2.586
1901-02,-0.937,-1.176,-1.506,-1.314,-1.916,-1.808,-2.483
1901-03,0.539,-1.288,-0.828,-1.303,-1.47,-1.548,-2.14
1901-04,0.609,0.116,-0.699,-0.952,-1.094,-1.306,-1.965
1901-05,-0.76,0.086,-0.862,-1.282,-1.066,-1.224,-2.103
1901-06,-0.102,-0.377,-1.41,-0.975,-1.331,-1.044,-2.217
1901-07,-0.43,-0.979,-0.798,-1.276,-1.255,-1.281,-2.012
1901-08,-0.486,-0.744,-0.63,-1.413,-1.615,-1.845,-1.939
1901-09,-0.653,-1.17,-1.196,-1.923,-1.532,-1.836,-1.981
1901-10,0.214,-0.575,-1.111,-1.023,-1.486,-1.504,-1.681
1901-11,-0.987,-0.799,-1.176,-1.022,-1.683,-1.628,-1.73
1901-12,0.564,-0.238,-0.926,-1.039,-1.64,-1.722,-1.414
1902-01,-2.242,-1.257,-1.233,-1.622,-1.477,-1.791,-1.695
1902-02,-0.451,-0.825,-1.194,-1.494,-1.343,-1.985,-2.067
1902-03,-0.765,-2.09,-1.226,-1.587,-1.599,-1.817,-1.969
1902-04,-0.787,-1.531,-1.836,-1.703,-1.922,-2.127,-1.974
1902-05,1.009,-0.146,-0.822,-1.167,-1.314,-1.671,-1.679
1902-06,0.384,0.36,-1.173,-0.886,-1.233,-1.738,-1.878
1902-07,-1.0,0.264,-0.772,-1.4,-1.323,-1.488,-1.86
1902-08,0.632,0.052,-0.168,-0.77,-1.078,-1.17,-1.877
1902-09,-0.994,-0.771,-0.388,-1.47,-1.256,-1.519,-1.843
1902-10,-0.591,-0.544,-0.351,-0.983,-1.562,-1.682,-1.925
1902-11,-0.797,-1.403,-1.024,-1.025,-1.526,-1.749,-2.034
1902-12,-1.004,-1.603,-1.575,-1.172,-2.062,-2.017,-2.34
1903-01,0.147,-1.094,-1.117,-0.876,-1.372,-1.779,-1.809
1903-02,-1.167,-1.034,-1.779,-1.46,-1.432,-1.88,-1.77
1903-03,0.712,-0.133,-1.187,-1.35,-1.061,-1.592,-1.705
1903-04,-0.122,-0.37,-1.055,-1.16,-0.907,-1.795,-1.845
1903-05,0.792,0.599,-0.325,-1.162,-0.928,-1.301,-1.582
1903-06,1.662,1.568,1.243,-0.081,-0.424,-0.899,-1.218
1903-07,2.368,2.75,2.332,1.161,0.478,0.082,-0.57
1903-08,0.852,2.483,2.504,1.797,0.571,0.337,-0.328
1903-09,0.223,1.746,2.292,2.136,0.918,0.467,-0.158
1903-10,1.614,1.298,2.565,2.384,1.775,1.011,0.299
1903-11,0.084,1.03,2.338,2.329,1.983,0.852,0.456
1903-12,-0.667,0.927,1.694,2.168,2.127,0.739,0.285
1904-01,-0.264,-0.616,0.773,2.052,1.825,0.796,0.439
1904-02,1.109,-0.006,0.778,2.1,2.106,0.863,0.617
1904-03,-0.162,0.257,0.746,1.495,1.896,1.056,0.66
1904-04,-0.948,-0.087,-0.552,0.619,1.763,1.151,0.658
1904-05,-0.158,-0.81,-0.685,0.284,1.492,1.21,0.473
1904-06,-0.875,-1.53,-1.065,-0.022,0.866,1.252,0.297
1904-07,1.013,-0.167,-0.292,-0.663,0.423,1.332,0.582
1904-08,-0.221,-0.175,-0.819,-0.833,0.106,1.376,0.434
1904-09,-0.457,-0.049,-1.019,-0.853,-0.107,1.157,0.529
1904-10,-0.667,-0.865,-0.858,-0.894,-1.176,0.961,0.499
1904-11,-0.923,-1.236,-1.089,-1.419,-1.487,0.688,0.476
1904-12,-0.121,-1.237,-0.847,-1.485,-1.382,0.233,0.623
1905-01,-0.86,-1.239,-1.459,-1.393,-1.356,-0.479,0.447
1905-02,-0.347,-0.796,-1.507,-1.404,-1.689,-0.77,0.492
1905-03,0.572,-0.486,-1.176,-0.934,-1.456,-0.718,0.46
1905-04,0.164,0.052,-0.888,-1.259,-1.191,-1.407,0.507
1905-05,-0.672,-0.124,-0.783,-1.408,-1.233,-1.509,0.3
1905-06,1.035,0.349,-0.163,-0.853,-0.702,-1.113,0.117
1905-07,-0.674,-0.042,-0.09,-0.866,-1.118,-1.1,-0.484
1905-08,0.32,0.428,0.171,-0.428,-1.055,-1.244,-0.659
1905-09,0.141,-0.233,-0.017,-0.353,-0.942,-1.204,-0.694
1905-10,-0.497,-0.188,-0.262,-0.283,-0.894,-1.096,-1.311
1905-11,-0.073,-0.399,-0.094,-0.207,-0.668,-1.107,-1.364
1905-12,-1.598,-1.301,-1.016,-0.735,-1.006,-1.242,-1.52
1906-01,1.25,-0.125,-0.281,-0.337,-0.337,-1.107,-1.066
1906-02,0.517,0.211,-0.263,-0.035,-0.152,-0.996,-1.138
1906-03,0.156,0.981,-0.284,-0.376,-0.243,-0.863,-1.073
1906-04,-0.801,-0.288,-0.308,-0.402,-0.415,-0.879,-1.063
1906-05,-0.509,-0.774,-0.482,-0.67,-0.358,-0.756,-1.119
1906-06,1.294,0.252,0.906,-0.178,-0.271,-0.356,-0.742
1906-07,-1.419,0.029,-0.257,-0.332,-0.377,-0.397,-1.087
1906-08,-1.381,-0.33,-0.932,-0.772,-0.847,-0.592,-1.34
1906-09,-0.882,-2.363,-1.433,-0.703,-1.243,-0.909,-1.448
1906-10,0.854,-0.484,-0.452,-0.607,-0.669,-0.617,-0.995
1906-11,1.243,0.636,0.238,-0.191,-0.172,-0.204,-0.55
1906-12,0.099,1.191,-0.333,-0.219,0.188,-0.478,-0.519
1907-01,-0.886,0.388,-0.19,-0.223,-0.351,-0.469,-0.456
1907-02,-0.177,-0.589,0.142,-0.113,-0.483,-0.585,-0.426
1907-03,-0.796,-1.268,0.287,-0.795,-0.645,-0.729,-0.588
1907-04,0.905,-0.048,0.211,-0.23,-0.239,-0.422,-0.458
1907-05,0.872,0.583,-0.06,0.346,0.106,-0.183,-0.212
1907-06,0.23,0.988,-0.047,0.701,-0.289,0.092,-0.452
1907-07,0.079,0.508,0.323,0.412,-0.026,-0.165,-0.33
1907-08,-0.241,-0.154,0.214,-0.269,0.174,-0.316,-0.476
1907-09,-1.384,-1.059,-0.094,-0.813,0.093,-0.611,-0.74
1907-10,0.323,-0.63,-0.258,-0.322,-0.146,-0.374,-0.524
1907-11,0.279,-0.377,-0.472,-0.163,-0.53,-0.239,-0.466
1907-12,0.947,0.657,-0.198,0.278,-0.253,-0.413,-0.07
1908-01,-1.18,0.092,-0.479,-0.222,-0.267,-0.353,-0.412
1908-02,-0.227,-0.129,-0.454,-0.534,-0.265,-0.169,-0.499
1908-03,0.481,-0.641,0.113,-0.455,-0.022,0.105,-0.444
1908-04,0.959,0.644,0.382,-0.192,0.002,0.069,-0.187
1908-05,-0.415,0.417,0.117,-0.242,-0.302,-0.357,-0.174
1908-06,-0.323,-0.087,-0.676,-0.009,-0.478,-0.492,-0.599
1908-07,1.193,0.108,0.449,0.314,-0.168,-0.047,-0.185
1908-08,0.106,0.34,0.479,0.254,-0.108,-0.013,0.012
1908-09,-0.215,0.368,0.16,-0.258,0.13,0.02,0.126
1908-10,-0.6,-0.537,-0.443,-0.175,-0.173,-0.286,-0.218
1908-11,-1.49,-1.279,-0.729,-0.467,-0.621,-0.729,-0.749
1908-12,-0.332,-1.594,-0.725,-0.724,-1.06,-0.884,-0.841
1909-01,-1.371,-1.916,-1.545,-1.305,-0.969,-1.038,-0.79
1909-02,-1.981,-1.735,-2.099,-1.486,-1.159,-1.223,-0.908
1909-03,1.182,-0.761,-1.57,-0.945,-0.921,-0.717,-0.61
1909-04,0.066,-0.055,-1.385,-1.378,-1.159,-0.841,-0.756
1909-05,-0.174,0.416,-0.897,-1.516,-1.04,-0.918,-0.953
1909-06,1.337,0.816,0.095,-0.859,-0.493,-0.766,-0.745
1909-07,1.106,1.328,1.078,-0.244,-0.511,-0.277,-0.524
1909-08,-0.072,1.2,1.213,0.166,-0.63,-0.271,-0.536
1909-09,0.281,0.513,0.853,0.382,-0.51,-0.308,-0.261
1909-10,1.116,0.614,1.179,1.068,0.185,-0.143,-0.008
1909-11,-1.958,0.106,0.798,0.843,0.12,-0.36,-0.333
1909-12,1.032,0.517,0.613,0.869,0.543,-0.063,-0.313
1910-01,-0.46,-0.615,0.134,0.728,0.629,-0.375,-0.191
1910-02,0.811,0.66,0.391,0.966,0.988,-0.266,-0.051
1910-03,-1.011,-0.434,0.101,0.316,0.555,-0.334,-0.219
1910-04,0.608,0.227,-0.361,0.16,0.674,-0.063,-0.28
1910-05,0.664,0.199,0.542,0.365,0.831,0.332,-0.108
1910-06,-0.059,0.477,-0.006,0.268,0.42,0.377,-0.087
1910-07,0.609,0.473,0.471,-0.089,0.283,0.651,-0.196
1910-08,-0.086,0.03,0.065,0.404,0.28,0.786,-0.258
1910-09,-0.647,-0.322,0.008,-0.301,0.016,0.422,-0.338
1910-10,0.364,-0.293,-0.035,0.005,-0.349,0.46,-0.116
1910-11,0.463,-0.028,-0.088,-0.043,0.212,0.594,0.179
1910-12,1.672,1.213,0.608,0.702,0.485,0.669,0.609
1911-01,-0.327,1.007,0.338,0.453,0.463,0.375,0.66
1911-02,-0.634,0.6,0.253,0.173,0.177,0.324,0.712
1911-03,0.257,-0.55,0.594,0.271,0.375,0.327,0.558
1911-04,-0.73,-0.888,0.303,-0.044,0.111,-0.129,0.48
1911-05,-0.743,-0.801,-0.168,-0.206,-0.189,0.052,0.421
1911-06,0.77,-0.386,-0.872,0.286,0.055,0.004,0.288
1911-07,-2.233,-0.87,-1.438,-0.299,-0.416,-0.189,-0.132
1911-08,-1.004,-0.914,-1.448,-0.89,-0.692,-0.531,-0.298
1911-09,-0.327,-2.014,-1.758,-2.025,-0.666,-0.496,-0.437
1911-10,0.294,-0.571,-1.047,-1.423,-0.697,-0.505,-0.671
1911-11,0.669,0.162,-0.493,-0.879,-0.622,-0.501,-0.274
1911-12,1.557,1.209,-0.186,-0.396,-0.689,-0.115,-0.138
1912-01,1.472,1.866,0.739,0.238,-0.098,0.09,0.209
1912-02,-0.102,1.546,0.994,0.401,-0.007,0.097,0.076
1912-03,0.997,1.313,1.498,0.406,0.169,0.438,0.314
1912-04,-2.7,-0.584,1.164,0.426,0.001,0.119,0.038
1912-05,-0.297,-0.561,0.806,0.583,0.086,-0.056,-0.113
1912-06,0.745,-0.69,0.505,1.013,0.075,-0.318,0.039
1912-07,0.537,0.461,-0.049,1.213,0.502,-0.127,0.029
1912-08,2.848,2.429,1.829,2.564,1.856,0.903,0.887
1912-09,0.146,2.234,1.489,2.079,2.119,0.876,1.06
1912-10,0.056,1.597,1.565,1.282,2.055,0.905,0.952
1912-11,-0.123,-0.136,1.563,1.149,1.857,1.007,0.841
1912-12,0.401,-0.044,1.508,1.056,1.579,0.984,0.603
1913-01,0.668,0.316,1.482,1.471,1.195,1.271,0.691
1913-02,-0.883,0.144,-0.106,1.425,1.05,1.366,0.643
1913-03,0.388,0.097,-0.039,1.279,0.884,1.545,0.645
1913-04,0.306,-0.208,0.071,1.237,1.207,1.661,0.776
1913-05,0.324,0.352,0.262,0.013,1.272,1.502,0.92
1913-06,-0.139,0.006,-0.025,-0.096,1.106,1.169,0.809
1913-07,-0.819,-0.545,-0.693,-0.339,0.844,0.672,0.898
1913-08,-0.453,-0.924,-0.542,-0.487,-0.487,0.577,1.009
1913-09,-0.019,-0.904,-0.736,-0.7,-0.594,0.37,1.101
1913-10,0.716,0.06,-0.332,-0.46,-0.305,0.739,1.164
1913-11,-0.127,0.189,-0.475,-0.293,-0.308,0.779,1.013
1913-12,-1.592,-0.334,-0.84,-0.773,-0.78,0.454,0.553
1914-01,-0.434,-1.244,-0.675,-0.925,-0.977,0.274,0.196
1914-02,0.031,-1.122,-0.515,-0.999,-0.782,-0.718,0.199
1914-03,1.66,0.727,0.128,-0.374,-0.385,-0.377,0.316
1914-04,-1.07,0.504,-0.594,-0.415,-0.632,-0.569,0.405
1914-05,-0.651,0.106,-0.81,-0.463,-0.81,-0.64,0.37
1914-06,0.127,-1.126,-0.345,-0.463,-0.785,-0.753,0.253
1914-07,0.048,-0.473,-0.115,-0.888,-0.594,-0.828,0.171
1914-08,-0.522,-0.38,-0.334,-1.098,-0.683,-0.822,-0.837
1914-09,-0.889,-1.045,-1.614,-1.036,-1.0,-1.11,-1.06
1914-10,0.224,-0.675,-0.902,-0.648,-1.242,-1.029,-0.97
1914-11,0.34,-0.266,-0.532,-0.473,-1.085,-1.041,-0.889
1914-12,2.763,1.809,0.719,0.145,0.414,-0.218,-0.238
1915-01,1.121,2.336,1.013,0.651,0.745,0.144,-0.116
1915-02,0.938,2.524,1.403,1.015,0.906,0.393,0.1
1915-03,-0.222,0.956,1.75,0.949,0.443,0.399,0.02
1915-04,-0.991,-0.283,1.693,0.775,0.454,0.079,-0.127
1915-05,0.26,-0.574,1.698,0.967,0.609,0.152,-0.135
1915-06,-0.195,-0.748,0.131,1.236,0.56,0.334,-0.174
1915-07,1.56,0.774,0.423,1.865,0.929,0.723,0.235
1915-08,0.785,0.998,0.409,2.135,1.323,0.875,0.483
1915-09,-0.419,0.904,0.238,0.713,1.517,0.439,0.427
1915-10,-0.885,-0.342,0.118,-0.06,1.234,0.37,0.079
1915-11,0.262,-0.692,0.13,-0.209,1.222,0.527,0.144
1915-12,1.376,0.288,0.726,0.29,0.665,0.857,0.642
1916-01,-0.756,0.524,-0.003,0.316,0.162,0.704,0.549
1916-02,2.073,1.491,0.403,0.852,0.5,1.215,0.854
1916-03,1.84,1.917,1.244,1.39,0.973,1.769,0.87
1916-04,-0.1,2.297,1.708,0.962,1.095,1.852,0.976
1916-05,0.12,0.909,1.696,0.741,1.02,1.722,1.081
1916-06,0.03,-0.251,1.374,0.947,1.124,1.043,1.151
1916-07,-0.161,-0.245,1.48,1.335,0.698,0.728,1.093
1916-08,0.621,0.136,0.696,1.546,0.679,0.688,1.347
1916-09,-0.496,-0.184,-0.381,0.831,0.707,0.599,1.446
1916-10,0.127,-0.016,-0.235,0.867,0.983,0.695,1.37
1916-11,0.72,0.028,0.023,0.429,1.136,0.817,1.445
1916-12,0.605,0.6,0.24,0.045,0.933,1.045,0.966
1917-01,-0.299,0.487,0.213,0.007,0.916,0.636,0.66
1917-02,-1.084,-0.307,-0.235,-0.184,0.203,0.352,0.412
