file-timestamp,2023-07-08T19:28:11
1917-03,0.321,-0.665,0.057,-0.088,-0.231,0.523,0.466
1917-04,0.024,-0.545,0.034,-0.048,-0.193,0.771,0.582
1917-05,-0.345,-0.194,-0.486,-0.376,-0.274,0.619,0.506
1917-06,0.248,-0.29,-0.875,-0.156,-0.233,0.355,0.62
1917-07,1.927,1.007,0.492,0.596,0.352,0.884,0.69
1917-08,1.198,1.646,1.247,0.882,0.57,0.742,0.823
1917-09,0.026,1.586,1.085,0.662,0.752,0.345,0.935
1917-10,0.959,0.969,1.286,1.008,1.093,0.588,1.28
1917-11,-0.931,0.099,1.114,0.863,0.663,0.43,1.099
1917-12,-1.602,-0.493,0.779,0.52,0.211,0.252,0.69
1918-01,0.592,-1.096,0.245,0.646,0.399,0.375,0.803
1918-02,-0.643,-0.777,-0.424,0.638,0.439,0.162,0.373
1918-03,-1.094,-0.606,-0.733,0.402,0.199,0.157,-0.046
1918-04,1.417,0.12,-0.751,0.217,0.569,0.493,0.22
1918-05,0.494,0.611,-0.156,-0.108,0.722,0.398,0.287
1918-06,-0.878,0.532,-0.076,-0.392,0.517,0.098,0.161
1918-07,1.037,0.237,0.194,-0.567,0.233,0.36,0.36
1918-08,-1.083,-0.558,-0.062,-0.641,-0.44,0.28,0.075
1918-09,2.228,1.751,1.674,1.294,0.676,1.002,0.915
1918-10,-0.376,0.88,0.799,0.759,0.167,0.843,0.784
1918-11,-0.015,1.211,0.631,0.789,0.395,0.912,0.633
1918-12,0.396,-0.256,1.028,1.1,0.839,1.013,0.629
1919-01,1.493,0.869,1.141,1.063,1.006,0.843,0.861
1919-02,1.509,1.595,1.8,1.316,1.39,0.843,1.132
1919-03,0.781,1.993,0.972,1.659,1.639,1.014,1.169
1919-04,1.075,1.875,1.667,1.692,1.528,1.044,1.341
1919-05,-2.029,0.195,1.302,1.639,1.124,0.926,1.23
1919-06,-0.367,-0.595,1.22,0.549,1.27,1.103,1.23
1919-07,1.184,-0.449,0.991,1.197,1.288,1.155,1.041
1919-08,0.218,0.376,0.348,1.337,1.632,1.241,0.865
1919-09,-0.856,0.135,-0.337,0.922,0.5,1.198,0.75
1919-10,-1.342,-1.06,-1.178,-0.119,0.295,0.625,0.271
1919-11,-0.592,-1.599,-0.884,-0.72,0.146,0.446,0.31
1919-12,1.62,-0.13,-0.051,-0.367,0.604,1.011,0.869
1920-01,0.124,0.617,-0.417,-0.651,0.161,0.788,0.718
1920-02,-1.627,0.531,-0.826,-0.518,-0.441,0.828,0.625
1920-03,-0.346,-0.972,-0.649,-0.448,-0.684,0.005,0.674
1920-04,1.475,0.185,0.51,-0.334,-0.523,0.477,0.698
1920-05,-0.803,0.279,0.499,-0.625,-0.35,0.328,0.537
1920-06,-0.309,0.18,-0.663,-0.524,-0.363,0.173,0.648
1920-07,1.736,0.375,0.358,0.587,-0.171,0.241,0.779
1920-08,-0.902,0.253,0.306,0.525,-0.492,-0.237,0.833
1920-09,0.224,0.529,0.455,-0.12,-0.219,-0.351,0.173
1920-10,-1.169,-0.974,-0.581,-0.516,-0.187,-0.772,0.054
1920-11,-2.422,-1.503,-0.927,-0.708,-0.501,-0.879,-0.244
1920-12,-0.082,-2.126,-0.851,-0.692,-1.161,-0.857,-0.329
1921-01,0.027,-1.312,-1.587,-1.18,-1.054,-1.062,-0.557
1921-02,-2.158,-0.827,-1.718,-1.277,-1.057,-1.369,-0.962
1921-03,-0.718,-1.391,-2.288,-1.288,-1.095,-1.305,-1.151
1921-04,-0.282,-1.88,-2.06,-2.145,-1.623,-1.145,-1.399
1921-05,-0.626,-1.033,-1.498,-2.083,-1.5,-1.091,-1.284
1921-06,-1.837,-1.942,-2.853,-3.037,-1.889,-1.996,-1.601
1921-07,-2.603,-3.061,-3.901,-3.603,-3.02,-2.242,-2.088
1921-08,-0.585,-2.596,-2.887,-3.177,-3.193,-2.146,-2.399
1921-09,-0.507,-1.985,-2.868,-3.55,-3.814,-2.246,-2.401
1921-10,-0.788,-1.135,-2.655,-3.355,-3.7,-2.691,-2.216
1921-11,-0.624,-1.184,-2.574,-2.804,-3.28,-2.737,-2.247
1921-12,-0.524,-1.379,-2.21,-2.902,-3.56,-2.941,-2.872
1922-01,0.585,-0.49,-1.202,-2.411,-2.958,-3.149,-2.462
1922-02,0.079,-0.047,-0.982,-2.165,-2.474,-3.01,-2.201
1922-03,0.048,0.246,-0.813,-1.62,-2.23,-3.14,-2.103
1922-04,0.549,0.211,-0.285,-0.978,-1.944,-2.879,-2.343
1922-05,-0.385,-0.045,-0.179,-0.935,-1.785,-2.414,-2.301
1922-06,-0.551,-0.527,-0.338,-1.039,-1.666,-2.691,-2.582
1922-07,1.821,0.489,0.475,-0.014,-0.641,-1.944,-2.476
1922-08,0.06,0.621,0.394,0.226,-0.541,-1.669,-2.439
1922-09,0.46,1.126,0.551,0.588,-0.259,-1.438,-2.433
1922-10,-1.393,-0.433,-0.129,-0.089,-0.379,-1.554,-2.36
1922-11,-1.182,-1.008,-0.35,-0.393,-0.506,-1.703,-2.251
1922-12,-0.328,-1.899,-0.258,-0.524,-0.466,-1.565,-2.372
1923-01,-0.492,-1.32,-1.148,-0.772,-0.676,-1.235,-2.194
1923-02,1.022,-0.009,-0.837,-0.368,-0.418,-0.945,-1.756
1923-03,0.054,0.189,-1.146,-0.17,-0.407,-0.82,-1.625
1923-04,-0.47,0.189,-0.851,-0.944,-0.624,-0.757,-1.659
1923-05,-0.621,-0.738,-0.64,-1.169,-0.629,-0.711,-1.67
1923-06,-1.487,-1.932,-1.395,-1.991,-0.833,-0.932,-1.815
1923-07,0.281,-1.217,-0.918,-1.547,-1.336,-0.927,-1.427
1923-08,0.707,-0.2,-0.794,-0.813,-1.223,-0.749,-1.236
1923-09,0.083,0.41,-0.796,-0.697,-1.497,-0.762,-1.14
1923-10,1.18,0.89,0.134,0.148,-0.513,-0.439,-0.576
1923-11,-0.695,0.37,0.089,-0.316,-0.409,-0.514,-0.601
1923-12,0.255,0.532,0.556,-0.277,-0.25,-0.367,-0.479
1924-01,0.817,0.034,0.705,0.079,0.099,-0.605,-0.375
1924-02,-0.494,0.268,0.366,0.152,-0.221,-0.706,-0.431
1924-03,-1.52,-0.494,0.084,0.246,-0.45,-1.028,-0.572
1924-04,0.426,-0.945,-0.525,0.284,-0.241,-0.699,-0.592
1924-05,1.529,0.622,0.561,0.556,0.334,-0.039,-0.225
1924-06,-0.026,1.052,0.5,0.569,0.602,-0.003,-0.173
1924-07,1.434,1.566,0.838,0.565,0.884,0.397,-0.257
1924-08,0.41,0.785,0.998,0.98,0.843,0.291,-0.21
1924-09,0.206,0.917,1.315,0.974,0.942,0.309,-0.277
1924-10,0.821,0.581,1.296,0.894,0.774,0.562,0.172
1924-11,0.337,0.563,0.85,0.987,1.046,0.732,0.404
1924-12,0.041,0.6,0.929,1.257,1.043,1.019,0.488
1925-01,-1.144,-0.438,0.193,0.908,0.543,0.777,0.381
1925-02,0.984,-0.089,0.331,0.666,0.808,0.8,0.356
1925-03,-0.731,-0.525,0.122,0.561,0.868,0.733,0.267
1925-04,0.297,0.233,-0.235,0.213,0.833,0.471,0.372
1925-05,0.189,-0.21,-0.333,0.12,0.431,0.614,0.483
1925-06,-1.118,-0.63,-1.061,-0.255,0.238,0.378,0.547
1925-07,0.739,-0.258,-0.144,-0.446,0.034,0.341,0.61
1925-08,0.061,-0.272,-0.486,-0.599,-0.093,0.397,0.497
1925-09,0.653,0.635,0.066,-0.292,0.072,0.711,0.657
1925-10,0.377,0.407,0.124,0.157,-0.128,0.67,0.399
1925-11,-0.528,0.193,-0.1,-0.254,-0.387,0.246,0.416
1925-12,-0.443,-0.439,0.104,-0.241,-0.521,0.21,0.332
1926-01,0.082,-0.707,-0.097,-0.278,-0.216,-0.084,0.19
1926-02,0.995,0.188,0.178,-0.052,-0.204,-0.004,0.367
1926-03,-2.841,-0.385,-0.577,-0.102,-0.382,-0.282,0.306
1926-04,1.041,0.319,-0.366,-0.005,-0.161,-0.314,0.42
1926-05,0.058,-0.222,-0.127,-0.023,-0.175,-0.375,0.141
1926-06,0.317,0.642,0.181,-0.203,0.128,-0.338,0.207
1926-07,1.359,0.827,0.844,0.149,0.303,0.164,0.188
1926-08,-0.749,0.389,0.071,0.084,0.113,-0.169,-0.02
1926-09,0.374,0.432,0.676,0.381,-0.002,0.004,0.026
1926-10,0.272,-0.117,0.316,0.375,-0.043,0.013,-0.125
1926-11,0.695,0.491,0.543,0.323,0.331,0.134,-0.056
1926-12,-2.382,-0.359,0.008,0.267,0.053,0.061,-0.319
1927-01,-0.083,-0.609,-0.498,-0.062,0.016,-0.09,-0.149
1927-02,1.399,-0.243,0.189,0.318,0.131,0.158,-0.074
1927-03,0.09,0.679,0.083,0.259,0.431,0.02,0.014
1927-04,-0.06,0.719,-0.048,-0.175,0.163,-0.083,-0.031
1927-05,-1.436,-0.829,-0.892,-0.277,-0.074,-0.183,-0.214
1927-06,0.703,-0.385,0.148,-0.178,0.044,0.071,0.069
1927-07,0.587,0.048,0.455,-0.097,-0.178,0.17,0.043
1927-08,0.482,0.785,0.059,-0.206,0.115,0.089,0.122
1927-09,1.132,1.155,0.652,0.928,0.455,0.636,0.28
1927-10,-0.182,0.622,0.473,0.694,0.302,0.348,0.146
1927-11,0.04,0.448,0.762,0.283,0.087,0.353,0.233
1927-12,0.036,-0.305,0.555,0.276,0.519,0.329,0.328
1928-01,0.866,0.328,0.63,0.514,0.696,0.199,0.429
1928-02,-0.422,0.203,0.392,0.716,0.283,0.284,0.229
1928-03,0.328,0.372,-0.063,0.572,0.322,0.273,0.446
1928-04,-0.828,-0.772,-0.205,0.265,0.196,0.109,0.198
1928-05,0.177,-0.28,-0.156,0.144,0.45,-0.037,0.221
1928-06,0.304,-0.342,-0.084,-0.288,0.344,0.328,0.224
1928-07,0.801,0.524,-0.101,0.075,0.393,0.48,0.109
1928-08,0.051,0.413,0.053,0.078,0.275,0.208,0.233
1928-09,-1.234,-0.355,-0.572,-0.381,-0.505,-0.043,-0.036
1928-10,0.574,-0.27,0.014,-0.35,-0.203,0.113,0.048
1928-11,-0.693,-0.617,-0.253,-0.424,-0.407,0.176,-0.225
1928-12,0.565,0.163,-0.166,-0.358,-0.245,0.142,0.148
1929-01,-0.278,-0.379,-0.492,-0.225,-0.512,-0.012,0.117
1929-02,-1.48,-0.426,-0.817,-0.487,-0.629,-0.284,-0.232
1929-03,-3.83,-2.336,-0.98,-0.967,-1.047,-0.923,-0.451
1929-04,-0.42,-2.854,-1.69,-1.374,-0.949,-1.001,-0.495
1929-05,-0.507,-1.761,-1.637,-1.588,-1.052,-1.074,-0.406
1929-06,-0.918,-1.51,-3.211,-1.657,-1.455,-1.359,-0.77
1929-07,0.857,-0.485,-2.188,-1.821,-1.412,-1.254,-0.69
1929-08,-1.278,-0.778,-1.971,-2.118,-1.909,-1.427,-1.056
1929-09,-1.958,-1.235,-2.007,-3.248,-2.187,-1.854,-1.727
1929-10,0.582,-0.973,-1.136,-2.204,-2.188,-1.403,-1.442
1929-11,1.035,0.126,-0.449,-1.217,-1.521,-1.188,-1.212
1929-12,1.435,1.518,0.398,-0.296,-1.193,-0.952,-0.915
1930-01,-0.002,1.324,0.127,-0.177,-0.989,-1.061,-0.961
1930-02,-1.209,0.412,0.256,-0.23,-0.923,-1.258,-1.002
1930-03,0.271,-0.55,0.842,0.09,-0.486,-0.974,-0.992
1930-04,0.454,-0.29,0.836,-0.038,-0.277,-1.123,-0.82
1930-05,0.819,0.676,0.707,0.492,0.055,-0.726,-0.7
1930-06,-0.831,0.085,-0.451,0.725,0.067,-1.102,-0.988
1930-07,1.199,0.579,0.237,0.994,0.165,-0.681,-0.868
1930-08,0.266,0.23,0.586,0.695,0.496,-0.453,-0.884
1930-09,1.235,1.419,1.139,0.769,1.37,0.182,-0.328
1930-10,-0.901,0.35,0.531,0.34,0.945,0.055,-0.626
1930-11,1.204,0.817,0.711,0.892,1.017,0.423,-0.235
1930-12,0.091,0.16,1.01,0.889,0.637,0.642,-0.325
1931-01,-0.121,0.641,0.585,0.72,0.548,0.434,-0.258
1931-02,0.882,0.285,0.744,0.709,0.871,0.787,-0.003
1931-03,-3.004,-0.627,-0.264,0.599,0.514,0.86,0.007
1931-04,1.309,0.467,0.68,0.648,0.744,1.07,0.288
1931-05,0.944,0.537,0.507,0.84,0.749,0.975,0.521
1931-06,-0.044,1.144,0.505,0.343,0.94,0.653,0.679
1931-07,2.035,1.563,1.608,1.5,1.174,1.071,0.912
1931-08,1.086,1.515,1.573,1.53,1.502,1.418,1.355
1931-09,0.226,1.678,1.974,1.597,1.216,1.41,1.673
1931-10,-1.413,0.017,0.881,0.974,1.138,1.021,1.285
1931-11,-0.215,-0.759,0.49,0.63,0.69,0.852,1.04
1931-12,-1.135,-1.732,0.275,0.75,0.465,0.907,0.656
1932-01,-1.196,-1.499,-0.838,0.112,0.231,0.48,0.465
1932-02,-1.853,-2.165,-1.865,-0.434,-0.201,0.264,0.41
1932-03,-0.184,-1.835,-2.268,-0.427,0.075,-0.121,0.346
1932-04,0.534,-0.71,-1.541,-1.053,-0.147,0.198,0.367
1932-05,1.88,1.297,-0.245,-0.735,0.199,0.379,0.615
1932-06,-1.292,0.891,-0.468,-1.3,-0.034,0.138,0.612
1932-07,0.788,1.0,0.394,-0.616,-0.443,0.311,0.519
1932-08,0.357,-0.109,0.836,-0.399,-0.789,0.221,0.556
1932-09,-0.073,0.354,0.785,-0.129,-0.975,0.42,0.221
1932-10,1.336,0.782,1.126,0.791,0.049,0.518,0.743
1932-11,-0.477,0.492,0.243,0.83,-0.019,0.251,0.398
1932-12,-2.407,-0.051,0.143,0.508,-0.179,0.008,0.153
1933-01,-0.649,-1.89,-0.268,0.22,-0.063,-0.568,0.082
1933-02,0.09,-1.47,-0.39,-0.454,0.187,-0.875,-0.037
1933-03,0.278,-0.353,-0.283,-0.056,0.268,-0.887,0.188
1933-04,-0.665,-0.423,-1.617,-0.44,0.032,-0.758,-0.109
1933-05,0.267,-0.188,-1.285,-0.508,-0.495,-0.623,-0.236
1933-06,0.479,-0.064,-0.438,-0.344,-0.119,-0.342,-0.162
1933-07,-0.378,0.073,-0.305,-1.372,-0.39,-0.202,-0.635
1933-08,-0.908,-0.507,-0.661,-1.606,-0.787,-0.194,-1.117
1933-09,0.207,-0.755,-0.681,-0.917,-0.754,-0.138,-1.15
1933-10,0.076,-0.388,-0.351,-0.568,-1.431,-0.214,-0.844
1933-11,-1.037,-0.448,-0.755,-0.817,-1.592,-0.907,-0.993
1933-12,-2.555,-1.71,-1.627,-1.456,-1.659,-1.052,-1.142
1934-01,-0.785,-2.429,-1.648,-1.407,-1.501,-1.283,-0.965
1934-02,-1.925,-2.593,-1.755,-1.811,-1.755,-1.63,-0.94
1934-03,0.284,-1.242,-1.927,-1.885,-1.706,-1.574,-0.859
1934-04,0.03,-0.826,-2.222,-1.8,-1.514,-2.26,-0.944
1934-05,-1.499,-0.676,-2.391,-1.924,-1.799,-2.321,-1.579
1934-06,-0.239,-1.217,-2.132,-2.355,-2.177,-2.133,-1.586
1934-07,-0.121,-1.202,-1.673,-2.738,-2.073,-1.874,-1.711
1934-08,0.024,-0.382,-0.911,-2.4,-1.983,-1.867,-1.905
1934-09,-0.368,-0.514,-1.244,-1.944,-2.391,-2.052,-2.026
1934-10,-0.504,-0.613,-1.265,-1.601,-2.644,-1.915,-2.539
1934-11,-0.264,-0.783,-0.924,-1.208,-2.419,-2.084,-2.523
1934-12,1.242,0.083,-0.317,-0.868,-1.445,-1.999,-1.969
1935-01,0.666,0.763,-0.035,-0.625,-0.912,-1.654,-1.529
1935-02,0.847,1.288,0.203,-0.086,-0.421,-1.346,-1.359
1935-03,-1.489,0.157,0.082,-0.231,-0.699,-1.623,-1.529
1935-04,0.956,0.386,0.729,0.075,-0.428,-1.499,-1.268
1935-05,-0.435,-0.334,0.711,-0.052,-0.246,-1.312,-1.391
1935-06,0.611,0.564,0.506,0.298,-0.015,-0.85,-1.502
1935-07,-1.918,-0.794,-0.451,0.139,-0.283,-0.921,-1.627
1935-08,-0.594,-0.789,-0.996,0.028,-0.491,-0.842,-1.685
1935-09,1.165,-0.226,0.137,0.145,0.091,-0.533,-1.409
1935-10,0.15,0.384,-0.165,-0.044,0.3,-0.467,-1.328
1935-11,0.978,1.029,0.35,0.097,0.703,-0.044,-0.931
1935-12,0.402,0.677,0.27,0.451,0.461,0.102,-0.587
1936-01,1.436,1.408,1.07,0.584,0.641,0.411,-0.15
1936-02,1.049,1.336,1.505,0.941,0.669,0.596,0.147
1936-03,-1.369,0.88,0.891,0.556,0.66,0.556,-0.019
1936-04,0.072,-0.106,0.991,0.886,0.447,0.746,-0.008
1936-05,-0.701,-1.098,0.324,0.885,0.39,0.653,0.065
1936-06,1.316,0.573,1.083,1.001,0.667,0.768,0.421
1936-07,2.456,1.994,1.697,2.047,1.57,1.18,0.926
1936-08,-1.496,1.523,0.648,1.391,1.545,0.799,0.768
1936-09,0.785,1.239,1.269,1.625,1.499,1.139,1.054
1936-10,-0.058,-0.242,0.993,0.865,1.442,0.866,1.092
1936-11,0.748,0.591,1.362,0.772,1.375,1.105,1.277
1936-12,-0.077,0.17,0.888,0.993,1.319,1.046,1.09
1937-01,1.503,1.089,0.426,1.338,1.201,1.475,1.134
1937-02,1.344,1.313,1.155,1.782,1.233,1.826,1.168
1937-03,1.612,2.36,1.456,1.728,1.717,1.878,1.492
1937-04,1.128,2.312,2.087,1.304,1.922,2.224,1.54
1937-05,0.595,1.575,2.056,1.731,2.052,2.023,1.693
1937-06,0.114,0.881,2.59,1.652,1.821,2.056,1.744
1937-07,0.312,0.366,1.916,2.001,1.221,1.695,1.912
1937-08,-0.82,-0.384,0.891,1.582,1.396,1.363,1.984
1937-09,0.149,-0.393,0.251,1.667,1.274,1.518,1.796
1937-10,-0.031,-0.455,-0.222,0.886,1.289,1.38,1.691
1937-11,-0.569,-0.373,-0.618,0.326,0.934,1.416,1.418
1937-12,1.088,0.102,-0.231,0.194,1.319,1.409,1.614
1938-01,0.876,0.637,-0.01,0.099,1.001,0.944,1.355
1938-02,-0.938,0.682,0.056,-0.217,0.539,1.081,1.089
1938-03,-1.978,-0.752,-0.367,-0.524,-0.129,0.736,1.035
1938-04,-2.082,-3.314,-0.89,-0.985,-0.716,0.596,0.88
1938-05,0.394,-1.463,-0.47,-0.645,-0.731,0.468,1.03
1938-06,-1.402,-1.743,-2.143,-1.178,-1.115,0.256,0.632
1938-07,-0.496,-0.998,-2.937,-1.459,-1.291,-0.174,0.04
1938-08,-0.725,-1.595,-2.495,-1.599,-1.398,-0.594,0.119
1938-09,1.218,0.202,-0.9,-1.349,-0.967,-0.576,0.268
1938-10,0.465,0.546,-0.108,-1.211,-0.757,-0.651,0.383
1938-11,0.306,0.922,-0.119,-0.793,-0.493,-0.725,0.28
1938-12,0.935,0.761,0.582,-0.193,-0.562,-0.565,0.495
1939-01,2.145,1.727,1.385,0.818,-0.038,-0.078,0.597
1939-02,-0.885,1.394,1.455,0.598,-0.028,-0.039,0.295
1939-03,0.3,1.206,1.129,0.949,0.28,-0.003,0.068
1939-04,1.071,0.368,1.475,1.332,0.796,0.27,0.063
1939-05,-0.657,0.308,1.207,1.37,0.567,0.257,-0.118
1939-06,0.335,0.337,1.164,1.101,0.924,0.074,-0.097
1939-07,0.002,-0.338,-0.11,1.069,0.997,-0.104,-0.14
1939-08,0.526,0.321,0.383,1.212,1.353,0.121,0.084
1939-09,0.57,0.491,0.523,1.126,1.179,0.448,0.199
1939-10,1.512,1.241,0.858,0.913,1.662,1.048,0.643
1939-11,1.118,1.528,1.368,1.309,1.931,1.247,0.963
1939-12,-0.887,1.325,1.148,1.121,1.593,1.419,0.683
1940-01,-0.17,0.133,1.069,0.757,0.797,1.387,0.463
1940-02,0.371,-0.497,1.006,0.986,0.962,1.591,0.572
1940-03,1.333,0.762,1.293,1.22,1.169,1.557,0.9
1940-04,0.031,0.905,0.567,1.24,0.921,1.578,1.078
1940-05,-0.457,0.373,-0.174,0.993,0.913,1.374,0.978
1940-06,-1.777,-1.554,-0.594,0.511,0.594,0.977,1.03
1940-07,1.522,-0.208,0.392,0.298,0.959,0.751,1.324
1940-08,-3.015,-0.93,-0.528,-0.906,0.464,0.509,1.227
1940-09,-1.472,-0.956,-1.809,-1.167,-0.046,0.205,0.747
1940-10,0.123,-1.663,-1.423,-0.872,-0.764,0.002,0.639
1940-11,2.613,0.995,0.25,0.338,0.032,0.852,1.254
1940-12,-0.276,1.612,0.6,-0.115,0.179,0.809,1.103
1941-01,0.215,1.802,0.128,-0.053,0.251,0.802,0.637
1941-02,0.812,0.227,0.865,0.272,0.343,0.839,0.794
1941-03,1.331,1.183,1.718,0.953,0.332,0.987,0.931
1941-04,-0.133,1.071,1.888,0.499,0.302,0.53,0.765
1941-05,0.147,0.578,0.496,0.966,0.412,0.244,0.874
1941-06,-1.138,-0.963,0.199,1.129,0.5,0.185,0.726
1941-07,0.525,-0.442,0.344,1.412,0.217,0.305,0.787
1941-08,1.433,0.576,0.792,0.764,1.103,0.614,1.048
1941-09,-1.343,0.483,-0.247,0.432,1.2,0.114,0.761
1941-10,0.32,0.343,-0.028,0.4,1.273,0.172,0.369
1941-11,-0.045,-0.54,-0.084,0.158,0.184,0.239,0.106
1941-12,-0.714,-0.34,0.055,-0.421,0.104,0.404,0.144
1942-01,0.488,-0.303,0.055,-0.224,0.166,0.154,0.236
1942-02,-0.248,-0.336,-0.704,-0.293,-0.059,0.448,0.15
1942-03,-0.183,-0.099,-0.352,-0.032,-0.431,0.686,-0.082
1942-04,-0.949,-1.115,-0.877,-0.379,-0.56,0.589,-0.187
1942-05,0.23,-0.561,-0.778,-0.966,-0.503,-0.247,-0.087
1942-06,-1.029,-1.295,-1.226,-0.983,-0.521,-0.424,-0.045
1942-07,0.917,-0.074,-0.866,-0.878,-0.401,-0.232,-0.171
1942-08,-0.405,-0.391,-0.837,-1.078,-1.146,-0.474,0.036
1942-09,-0.481,-0.22,-1.04,-1.097,-1.048,-0.896,0.168
1942-10,1.259,0.285,0.115,-0.371,-0.547,-0.403,0.49
1942-11,-0.106,0.406,0.008,-0.315,-0.57,-0.463,-0.261
1942-12,0.339,0.888,0.426,-0.195,-0.297,-0.209,-0.15
1943-01,2.18,1.258,0.905,0.713,0.305,0.213,0.271
1943-02,-0.617,1.178,0.933,0.573,0.24,-0.257,0.085
1943-03,-1.687,0.64,0.912,0.577,0.04,-0.198,-0.273
1943-04,-0.655,-2.021,0.084,0.198,0.09,-0.4,-0.331
1943-05,-0.043,-1.219,0.115,0.288,0.033,-0.386,-0.36
1943-06,0.14,-0.555,-0.015,0.51,0.276,-0.257,-0.214
1943-07,-1.368,-0.81,-2.091,-0.471,-0.179,-0.534,-0.456
1943-08,-0.677,-1.063,-1.872,-0.713,-0.278,-0.64,-0.997
1943-09,-0.258,-1.454,-1.521,-1.022,-0.246,-0.698,-0.855
